id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
6791400100,09/10/2014,4,2.5,2210,13721,2,0,0,3,8,2210,0,2009,0,98042,47.3122,-122.039,1850,12951,353000
9320900420,10/14/14,3,1,900,4750,1,0,0,4,6,900,0,1969,0,98023,47.3026,-122.363,900,3404,89000
4423100095,5/23/14,4,2,1590,6750,1,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500,670500
4123800260,11/03/2014,4,2.25,1600,6202,2,0,0,4,7,1600,0,1986,0,98038,47.3784,-122.046,1530,6298,257700
121059147,11/04/2014,4,2.5,2300,41167,2,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.108,2300,21765,392000
862000020,02/06/2015,6,1,1430,20620,2,0,0,3,7,1430,0,1954,0,98004,47.6255,-122.209,2450,10080,800000
4046500510,09/05/2014,3,1.75,1410,16105,1,0,0,3,7,1410,0,1982,0,98014,47.6927,-121.913,1550,18615,307000
3585900090,4/15/15,4,2.5,3130,21100,1,0,4,3,9,2530,600,1956,0,98177,47.7598,-122.372,3680,23000,937500
1545801970,5/16/14,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111,250000
7211300050,9/30/14,5,2.25,1780,7245,1,0,0,4,8,1330,450,1976,0,98052,47.6946,-122.12,1780,7653,472000
2787250090,6/18/14,5,3,2795,15101,2,0,0,3,8,2795,0,1996,0,98019,47.7301,-121.972,2750,14567,562000
7137950350,1/22/15,4,3,2040,5050,1,0,0,3,8,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,289950
1982201595,1/21/15,3,1.75,1630,1166,2,0,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670,541000
9822700285,9/18/14,4,1.5,1910,5000,1.5,0,0,3,7,1610,300,1912,0,98105,47.6597,-122.29,2170,5000,657500
8138870470,07/07/2014,3,2.5,1910,2091,2,0,0,3,8,1910,0,2014,0,98029,47.5445,-122.013,1630,1546,494815
8910500675,5/19/14,2,1,1060,7193,1,0,0,3,7,1060,0,1926,0,98133,47.7102,-122.356,1980,7560,461000
9826701320,07/01/2014,4,1.75,1430,4096,2,0,0,3,7,1430,0,1900,0,98122,47.604,-122.306,1640,3377,485000
8655000070,06/01/2014,5,3,3640,8239,2,0,3,3,10,2540,1100,1982,0,98008,47.5842,-122.111,3330,10643,1600000
7129302685,09/11/2014,3,2,2010,4320,2,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,699000
646910020,8/28/14,3,2.5,1650,2802,2,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1490,2084,250000
8644210470,3/18/15,4,3.5,3350,19487,1,0,0,3,11,2460,890,1992,0,98075,47.5796,-121.998,3360,19460,845000
7904700126,11/20/14,3,3.25,1370,915,2,0,0,3,8,1100,270,2006,0,98116,47.5639,-122.388,1370,1146,388000
259801140,12/12/2014,4,1.75,1680,7800,1,0,0,3,7,1330,350,1966,0,98008,47.6286,-122.118,1680,7210,451000
9510971070,08/12/2014,3,2.5,2250,4134,2,0,0,3,9,2250,0,2004,0,98052,47.6651,-122.084,2390,4134,675000
924059233,12/08/2014,4,2,2350,9329,2,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403,659000
2522059251,04/09/2015,3,2.5,2050,15035,2,0,0,3,9,2050,0,2006,0,98042,47.3619,-122.122,1300,15836,465000
2473440070,3/20/15,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,0,98058,47.4597,-122.162,1750,7990,270000
8127700410,10/15/14,4,1.75,1480,7875,1,0,0,3,7,740,740,1927,0,98199,47.643,-122.397,1680,5851,511200
8648900060,05/05/2014,3,2.5,1790,2700,2,0,0,3,8,1790,0,2010,0,98027,47.564,-122.093,1890,3078,509900
1402810150,03/10/2015,3,2,1160,10079,1,0,0,3,7,1160,0,1986,0,98019,47.7341,-121.976,1130,10087,315500
3797000145,10/15/14,4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.347,1830,4000,765000
5316100780,9/22/14,4,3.5,3280,3800,2,0,0,3,11,2880,400,2011,0,98112,47.6299,-122.28,2050,3800,2580000
1931300090,05/07/2014,3,3,1680,1570,3,0,0,3,8,1680,0,2014,0,98103,47.6572,-122.346,1640,4800,610950
9477101280,12/30/14,3,1.75,2090,7505,1,0,0,3,7,2090,0,1967,0,98034,47.7326,-122.194,1510,7416,424950
7522500070,02/04/2015,3,1,1800,5750,1,0,0,3,7,1040,760,1947,0,98117,47.686,-122.395,1320,5625,610000
2391602350,2/13/15,1,1,670,5750,1,0,0,3,7,670,0,1942,2011,98116,47.5624,-122.394,1170,5750,334000
3570000130,06/11/2014,4,2.75,2240,27820,1.5,0,0,4,8,2240,0,1976,0,98075,47.5936,-122.054,2330,20000,580379
3226049045,4/30/15,3,1.5,1090,5003,1,0,0,3,7,1090,0,1962,0,98125,47.703,-122.321,1540,5279,350000
1223089038,07/11/2014,5,2.25,3320,60984,2,0,0,3,9,3320,0,2000,0,98045,47.4862,-121.718,1580,55322,665000
824059042,5/30/14,5,3.5,4180,17935,2,0,0,3,11,4180,0,2004,0,98004,47.5873,-122.202,2950,13760,1890000
6743700335,06/04/2014,3,2,1800,12669,1,0,0,3,7,1800,0,1956,1990,98033,47.6935,-122.173,1970,9775,470000
2892700041,7/14/14,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,168000
305500140,05/12/2015,3,2.5,2200,4052,2,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082,365000
8856950240,6/18/14,4,2.5,1820,6753,2,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,1820,7107,322500
9406540130,04/03/2015,4,2.5,3910,8442,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7576,489000
4253400100,04/10/2015,3,2.75,1160,1073,2,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,5400,402723
9274200850,10/16/14,2,1,780,2750,1,0,0,4,7,780,0,1928,0,98116,47.5842,-122.388,1320,4440,464050
204000175,7/31/14,3,2,1680,8946,1,0,0,3,6,940,740,1996,0,98053,47.6379,-121.966,1550,11625,381000
8732020770,09/04/2014,4,2.25,2300,7524,2,0,0,4,8,2300,0,1978,0,98023,47.313,-122.388,2270,8025,263850
824059277,12/15/14,3,3.5,2600,11920,2,0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050,985000
9406520550,10/27/14,3,2.25,1646,7364,2,0,0,3,7,1646,0,1994,0,98038,47.3646,-122.037,1975,9161,307500
6840701095,04/03/2015,3,1,1740,4400,1.5,0,0,3,7,1740,0,1924,0,98122,47.6059,-122.3,1720,4400,548500
6071400360,09/08/2014,4,2.5,2120,9163,1,0,0,4,8,1450,670,1961,0,98006,47.5551,-122.172,2120,9166,550000
8948500065,11/24/14,2,1,970,8874,1,0,0,3,7,970,0,1968,0,98056,47.4943,-122.178,1340,8175,210000
7212650200,10/27/14,3,2.5,2180,15484,1,0,0,3,8,2180,0,1992,0,98003,47.2688,-122.309,2090,10775,350000
1926069137,07/07/2014,4,3.25,4100,241322,2,0,0,3,9,2500,1600,1981,0,98072,47.7302,-122.096,3770,87821,775000
2310060230,10/10/2014,4,2.25,1800,5555,2,0,0,3,7,1800,0,2003,0,98038,47.3498,-122.052,1810,5669,272000
243000335,9/29/14,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,305000
8682320090,5/19/14,2,2.5,2380,9374,1,0,2,3,8,2380,0,2011,0,98053,47.7095,-122.019,1610,5000,818000
2391601380,2/23/15,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,1910,0,98116,47.5639,-122.4,2060,6250,390000
5630500005,11/20/14,2,1.5,1140,14373,1,0,0,3,7,1140,0,1949,1996,98011,47.7354,-122.219,2140,9860,262500
5332200375,12/03/2014,3,2.5,2320,5000,2,0,0,3,8,1620,700,1907,1993,98112,47.6278,-122.292,2160,5000,900000
4217400420,11/24/14,3,1.5,1340,6000,1.5,0,1,3,9,1340,0,1927,0,98105,47.66,-122.282,2600,6000,907000
1312930250,5/28/14,3,1.75,1310,9645,1,0,0,3,7,1310,0,1979,0,98198,47.4051,-122.29,1440,9893,242000
2397101375,4/28/15,2,1,980,3600,1,0,0,3,6,980,0,1907,0,98119,47.6366,-122.365,1690,3600,595000
2926049400,12/26/14,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,500000
7129302806,02/03/2015,3,1,1420,8000,1,0,4,3,7,1420,0,1950,0,98118,47.5169,-122.255,1780,8295,408000
2320069248,07/01/2014,3,1,1200,8514,1,0,0,3,7,1200,0,1959,0,98022,47.2043,-122.008,1210,8985,165050
1437900350,10/27/14,3,1.5,1340,6500,1,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107,387000
7137960030,03/09/2015,3,2.5,1830,6162,2,0,0,3,8,1830,0,1994,0,98092,47.3291,-122.17,1860,7017,298900
1823049182,9/15/14,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840,147400
4206901505,3/26/15,2,1,1120,4000,1,0,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000,465000
522059062,11/05/2014,4,2.75,2330,14175,1,0,0,3,7,1800,530,1980,0,98031,47.4193,-122.194,1480,10125,372000
7936500172,5/28/14,3,2.5,1970,23180,1,1,4,3,8,1100,870,1937,1998,98136,47.5495,-122.398,3030,34689,1180000
8161020060,6/20/14,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,443500
3396200300,3/31/15,3,1.75,2110,7129,1,0,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,1810,8674,540000
424069233,5/31/14,3,2.25,2675,40910,2,0,0,3,8,2675,0,1984,0,98075,47.5916,-122.055,2300,39438,660000
3324079089,11/21/14,4,4,5050,202554,2,0,0,3,10,3260,1790,2000,0,98027,47.5269,-121.922,3370,213444,1340000
3825500080,3/18/15,4,2.75,2310,7350,1,0,0,3,8,1670,640,1989,0,98011,47.7505,-122.182,2600,6077,470000
5652600427,2/24/15,4,2,1700,6375,1,0,0,4,7,850,850,1950,0,98115,47.6973,-122.295,1470,8360,420000
7199320570,1/26/15,4,2.25,1870,7700,2,0,0,3,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700,520000
1725059209,9/29/14,6,2.5,2680,11250,1,0,0,5,7,1340,1340,1967,0,98033,47.6553,-122.19,2200,9875,698000
263000040,10/01/2014,3,2.5,1530,5032,2,0,0,3,7,1530,0,1998,0,98103,47.6985,-122.349,1450,2136,452000
3630180470,02/05/2015,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,0,98027,47.5398,-121.997,3920,6000,800000
6414100133,5/22/14,3,1,1070,6109,1,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,337000
9834201375,02/06/2015,3,2.25,1420,1230,2,0,0,3,8,940,480,2009,0,98144,47.5703,-122.288,1400,1230,425000
1246700136,12/23/14,3,1.5,1280,9600,1,0,0,4,7,1280,0,1960,0,98033,47.6922,-122.163,1510,10005,405000
100100050,11/12/2014,3,1,1320,11090,1,0,0,3,7,1320,0,1955,0,98155,47.7748,-122.304,1320,8319,275000
9554200200,12/18/14,2,1.75,1990,6549,1,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,582500
8562790940,12/23/14,3,2.75,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680,599000
5649600225,04/03/2015,3,1,960,4600,1.5,0,0,4,6,960,0,1927,0,98118,47.5553,-122.286,1380,5175,457500
9275700016,07/06/2014,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,98116,47.5875,-122.382,2790,5308,1280000
809001565,8/22/14,2,1,1100,4160,1,0,0,3,7,1100,0,1919,0,98109,47.6352,-122.352,1900,4000,625000
7212660960,8/14/14,3,2.5,1840,8234,2,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,1940,7601,297000
2558660270,12/08/2014,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,370000
6669150280,4/14/15,4,2.5,2130,9653,1,0,0,3,7,1500,630,1978,0,98031,47.4068,-122.175,2000,7988,320000
6821100090,04/09/2015,4,1.75,1550,6000,1,0,0,5,7,1550,0,1944,0,98199,47.6567,-122.399,1550,6000,557800
1826059042,9/23/14,3,2.5,1970,12205,2,0,0,4,8,1970,0,1990,0,98011,47.7397,-122.209,2640,9636,402000
3179101070,6/30/14,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.276,2310,5795,880000
4074300150,4/17/15,4,1.75,1560,7200,1,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,460000
9477940390,01/09/2015,4,2.5,3180,5405,2,0,0,3,7,3180,0,2001,0,98059,47.4905,-122.14,2610,5403,510000
9542830600,11/21/14,3,2.5,1450,4106,2,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.019,2000,4000,279000
8691300860,4/21/15,4,2.5,3130,13202,2,0,0,3,10,3130,0,1996,0,98075,47.5878,-121.976,2840,10470,851000
824069193,09/11/2014,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,98075,47.5882,-122.07,3030,34848,555000
2473250850,7/16/14,4,2,1780,7350,1,0,0,5,7,900,880,1974,0,98058,47.4562,-122.158,1480,7350,318500
9839300775,07/10/2014,4,2.25,2170,4080,2,0,0,3,7,1920,250,1980,0,98122,47.6124,-122.293,1890,4400,655000
2688100071,4/15/15,2,1,1280,5400,1,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670,500000
1529300435,11/20/14,3,1,1610,5500,1.5,0,0,3,7,1610,0,1903,1973,98103,47.698,-122.351,1200,5701,440000
1898900040,06/06/2014,4,2.5,2680,15508,2,0,0,3,8,2680,0,1999,0,98023,47.3025,-122.39,1960,15586,300000
9557300570,3/27/15,3,2.25,1880,6565,1,0,0,4,8,1420,460,1972,0,98008,47.6396,-122.113,2060,7280,554500
323059208,06/03/2014,3,2,1880,10758,1,0,0,5,6,940,940,1952,0,98059,47.5091,-122.144,2060,21000,320000
7983000200,10/05/2014,3,1,1300,8284,1,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,1360,7848,169575
8835400805,5/22/14,4,1.75,2740,8520,1,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286,657000
6365900065,7/18/14,2,1,870,5635,1,0,0,3,7,870,0,1948,0,98116,47.5676,-122.398,1310,5750,334850
518500610,6/16/14,3,2.75,2670,3738,1,0,0,3,10,1720,950,2013,0,98056,47.5299,-122.203,2610,3734,798800
8662500130,12/09/2014,4,2.5,1790,5257,2,0,0,3,7,1790,0,1996,0,98030,47.3849,-122.204,1680,5320,251100
4221900030,05/01/2015,2,1,890,5000,1,0,0,3,7,890,0,1943,0,98105,47.6666,-122.279,1680,5000,682000
7888200240,3/19/15,4,1.5,1240,8158,1,0,0,4,7,1110,130,1961,0,98198,47.3716,-122.31,1520,8147,265000
4024100982,2/19/15,3,2,1230,8450,1,0,0,3,7,1230,0,1989,0,98155,47.7548,-122.305,2110,8536,383610
1112700130,1/23/15,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560,410000
4222300040,12/16/14,3,1.5,1590,8256,1,0,1,3,7,1090,500,1969,0,98003,47.3488,-122.304,1950,7840,284850
8084900170,10/23/14,5,3,3910,16200,1,0,0,4,9,2890,1020,1960,0,98004,47.6326,-122.217,3620,16200,1560000
2124069103,05/05/2015,3,1.75,1510,18439,1,0,0,3,7,1510,0,1971,0,98027,47.5491,-122.046,1600,34326,374000
2124069078,12/11/2014,2,1.5,1480,43645,1,0,0,3,8,1480,0,1974,2006,98027,47.5484,-122.045,1600,34326,525000
9141100005,10/28/14,4,3.5,2770,10505,2,0,0,3,8,2770,0,1940,2015,98133,47.7412,-122.355,1760,10505,285000
5093300280,07/09/2014,5,5.25,4830,18707,2,0,1,5,9,3930,900,1952,1998,98040,47.5858,-122.247,2880,10520,1680000
3052700245,3/25/15,4,2,2640,5000,2,0,0,3,7,2040,600,1949,0,98117,47.678,-122.375,1330,5000,750000
2722049246,11/14/14,3,2,1640,13249,1,0,0,3,7,1640,0,1995,0,98032,47.3589,-122.281,1640,9240,280000
5104450990,6/19/14,4,2.5,2640,8625,2,0,0,3,8,2640,0,1987,0,98058,47.4598,-122.15,2240,8700,429900
7159200005,05/07/2014,7,4.5,6210,8856,2.5,0,2,5,11,4760,1450,1910,0,98109,47.6307,-122.354,2940,5400,3200000
2767604551,8/22/14,2,1.5,1110,1189,3,0,0,3,8,1110,0,2000,0,98107,47.6711,-122.377,1420,1311,371000
293600080,6/17/14,4,2.25,1930,7207,1,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,280000
3630050180,9/26/14,2,1.75,1230,1107,2,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107,360000
4309710100,6/20/14,4,3.25,3940,27591,2,0,3,3,9,3440,500,2000,0,98059,47.5157,-122.116,3420,29170,725000
5466700290,01/08/2015,3,2.25,2090,7500,1,0,0,4,7,1280,810,1977,0,98031,47.3951,-122.172,1800,7350,288000
7137800310,2/25/15,4,2.5,2300,9690,2,0,0,3,8,2300,0,2006,0,98023,47.2793,-122.352,1200,9085,329950
1136100006,1/27/15,2,1.5,1110,118047,1,0,0,3,7,1110,0,1961,0,98072,47.7467,-122.128,2970,43500,625000
1342300265,10/01/2014,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,2470,4760,1330000
2126049154,12/17/14,4,2.75,2160,8148,1,0,0,3,7,1410,750,1978,0,98125,47.7261,-122.306,2060,8100,435000
686400380,10/02/2014,7,2.25,3260,8145,2,0,0,5,8,3260,0,1967,0,98008,47.6336,-122.115,2340,8145,770000
3505100756,11/06/2014,4,3,4280,18834,1,0,4,5,11,2180,2100,1971,0,98116,47.5811,-122.4,2490,8858,2050000
1423089162,10/31/14,3,2.5,1670,22703,1,0,0,3,7,1310,360,1988,0,98045,47.4708,-121.756,1510,16817,415900
1310960220,6/26/14,4,2.25,2070,7350,2,0,0,4,8,2070,0,1977,0,98032,47.3615,-122.274,2080,7210,280927
1472800160,2/18/15,4,3.25,2550,11524,2,0,0,3,8,2550,0,1990,0,98019,47.7324,-121.963,2370,14001,406250
6306800050,9/25/14,4,2.5,3250,13360,2,0,0,3,9,3250,0,2014,0,98030,47.3524,-122.198,2612,14448,486940
9201000480,11/12/2014,3,1.75,1840,9401,1,0,0,3,8,1840,0,1971,0,98075,47.5847,-122.075,2850,14323,550000
4053200933,6/23/14,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927,249000
8956500020,8/18/14,3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,98055,47.4367,-122.199,1790,7733,338000
7852020760,11/01/2014,3,2.5,1740,3690,2,0,0,3,8,1740,0,2000,0,98065,47.5345,-121.867,2100,4944,399000
7575600430,11/10/2014,3,2.5,1620,5250,2,0,0,3,8,1620,0,1987,0,98003,47.3538,-122.301,1650,5250,240000
8651411070,9/25/14,3,1,1280,4875,1,0,0,5,6,1280,0,1969,0,98042,47.3686,-122.081,1060,4875,180000
7853302520,02/06/2015,4,2.5,2320,10046,2,0,0,3,7,2320,0,2006,0,98065,47.5406,-121.887,2320,5253,475000
1645000097,08/09/2014,3,1.75,1300,8500,1,0,0,4,7,1300,0,1964,0,98022,47.209,-122.005,1410,7800,249000
8079000190,10/28/14,4,2.5,2150,8173,2,0,0,3,8,2150,0,1987,0,98059,47.511,-122.153,2080,7620,415000
1437580480,9/18/14,5,3.25,4260,7861,2,0,0,3,10,4260,0,2005,0,98074,47.611,-121.992,4020,7528,994000
3840700653,12/12/2014,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525,436000
4331000400,2/20/15,3,1.5,1150,13200,1,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,1220,13066,252000
3395070640,09/02/2014,3,2.5,1320,2614,2,0,0,3,7,1320,0,2005,0,98118,47.5355,-122.283,1320,2533,300000
9476200350,10/13/14,5,3.5,3790,8200,1,0,1,3,8,2120,1670,2001,0,98056,47.4891,-122.19,1740,8676,471750
2923039264,09/10/2014,2,1.75,1728,95950,1,0,3,3,9,1728,0,2012,0,98070,47.4579,-122.443,1720,35735,730000
2026049183,04/02/2015,2,1.5,1230,1516,3,0,0,3,8,1230,0,2000,0,98125,47.7265,-122.314,1352,1411,324950
1156000250,06/02/2014,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,98042,47.3392,-122.131,1610,16445,320000
3438500192,9/29/14,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,285000
3026059085,3/17/15,5,3.5,4090,290980,1,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255,1290000
1931300850,5/27/14,2,1,920,3780,1,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640,427000
3041700035,03/12/2015,3,2.25,1760,10350,1,0,0,4,7,1330,430,1979,0,98033,47.6605,-122.188,2210,11337,609950
7899800730,3/24/15,3,2.5,1350,1189,2,0,0,3,7,1080,270,2007,0,98106,47.5218,-122.358,1300,1182,270000
9264450550,5/20/14,4,2.5,2303,3680,2,0,0,3,8,2303,0,2013,0,98001,47.2599,-122.283,2303,3760,329995
1201500010,3/30/15,4,2.5,2190,12690,1,0,2,3,8,1170,1020,1973,0,98033,47.6627,-122.189,2630,10843,833000
4139440830,06/03/2014,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,960000
7156200005,04/02/2015,3,1,1740,9163,1,0,0,3,7,1740,0,1954,0,98125,47.705,-122.299,1490,6509,575000
2819100140,4/27/15,3,1.5,1460,6480,1,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912,675000
3972900025,3/13/15,6,1.75,2400,7500,1.5,0,0,3,7,1400,1000,1975,0,98155,47.7661,-122.313,1980,7500,499000
2475200590,4/21/15,3,1.75,1460,4692,1,0,0,3,7,1460,0,1988,0,98055,47.472,-122.192,1600,4557,244000
925059198,8/28/14,3,2,1770,7200,1,0,0,4,7,1770,0,1967,0,98033,47.6642,-122.173,2250,11250,514000
1066000290,11/17/14,6,3,2600,9350,1,0,0,4,8,1340,1260,1963,0,98008,47.6198,-122.105,2090,9102,600000
6152900273,09/09/2014,3,1.5,1030,8414,1,0,0,4,7,1030,0,1967,0,98155,47.7654,-122.297,1750,8414,301000
3869900136,12/19/14,3,2.25,1670,1596,3,0,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310,539950
5083100065,9/16/14,3,1,1190,9083,1,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450,230000
1545800090,10/03/2014,3,1.5,1530,7500,1.5,0,0,3,7,1530,0,1986,0,98038,47.3639,-122.055,2080,11250,265000
5021900265,07/02/2014,4,2,2090,10800,1,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223,2090,10800,659000
1324079085,05/04/2015,3,1.5,1050,57499,1,0,0,3,7,1050,0,1975,0,98024,47.5602,-121.86,1460,42688,378000
3814400125,10/16/14,4,2,1910,2874,1,0,0,3,7,1060,850,1910,0,98122,47.6101,-122.295,1520,2874,493000
7518502490,12/29/14,3,2,1690,5100,1.5,0,0,5,7,1690,0,1907,0,98117,47.6801,-122.38,1690,5100,515000
2821049082,02/12/2015,2,1,1040,11500,1,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300,11954,225000
323089134,9/30/14,3,1,1300,10236,1,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,350000
1868901275,1/27/15,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,455000
7849202296,1/30/15,3,2.5,1470,4675,2,0,0,3,7,1470,0,1999,0,98065,47.5261,-121.827,1500,4385,339900
1357900060,06/10/2014,3,2.5,1800,5001,2,0,0,3,7,1800,0,1996,0,98034,47.7126,-122.231,2106,5618,515000
6403500570,06/12/2014,5,2.75,2990,7420,2,0,0,3,8,2990,0,1996,0,98059,47.4944,-122.162,2290,7678,498500
1564000740,8/20/14,4,2.5,4660,7157,2,0,0,3,9,3020,1640,2003,0,98059,47.5352,-122.156,3300,7047,760000
8856004415,3/25/15,3,1,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,9600,168000
1024069215,09/12/2014,5,4.25,4150,12015,2,0,0,3,10,4150,0,2014,0,98075,47.5816,-122.021,3230,27520,1210000
5457300478,5/13/15,2,1.75,1000,1760,1,0,0,4,6,600,400,1924,0,98109,47.6261,-122.355,2120,2802,453500
5611000090,08/05/2014,4,2.75,2500,10330,1,0,0,4,8,1380,1120,1978,0,98155,47.7743,-122.286,2270,10430,525000
2770604079,10/29/14,3,2.5,1610,1246,2,0,1,3,9,1080,530,2014,0,98119,47.6423,-122.375,1610,1249,659950
8672200110,3/17/15,5,3.75,4170,8142,2,0,2,3,10,4170,0,2006,0,98056,47.5354,-122.181,3030,7980,1090000
1924059278,06/11/2014,3,1.75,2430,14607,1,0,1,3,8,1230,1200,1949,1970,98040,47.5588,-122.211,2750,17425,762400
8106300840,7/21/14,3,2.5,2870,5490,2,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,485000
6132600221,5/19/14,2,1,700,2334,1,0,0,3,7,700,0,1945,0,98117,47.701,-122.39,2300,5000,367000
2891000610,12/11/2014,4,1.75,1700,6000,1,0,0,3,7,1700,0,1967,0,98002,47.3252,-122.208,1280,6000,148900
1125069086,4/28/15,3,2.5,3070,223463,2,0,0,3,9,3070,0,2003,0,98053,47.664,-121.993,3640,223463,753000
5412310170,6/19/14,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399,177000
3630000080,06/06/2014,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,0,98029,47.5478,-122,1400,1138,450000
1965200010,11/10/2014,2,1,1110,3500,1.5,0,0,3,6,970,140,1912,0,98102,47.6453,-122.327,1884,1778,600000
9477000280,08/07/2014,4,2.25,1630,7969,1,0,0,3,7,1100,530,1977,0,98034,47.7336,-122.19,1580,7440,412500
3626079040,7/30/14,2,3,2560,982278,1,0,0,3,8,2560,0,2004,0,98014,47.6955,-121.861,1620,40946,790000
1133000144,02/12/2015,3,2.5,2410,7225,2,0,0,3,8,2410,0,1991,0,98125,47.7211,-122.31,1940,8347,614905
7183000120,08/12/2014,4,2.5,2500,11070,1,0,2,4,8,1300,1200,1964,0,98003,47.336,-122.334,2500,11070,380000
3584900090,6/13/14,3,1.75,1760,12874,1,0,0,4,7,1230,530,1967,0,98005,47.5906,-122.167,1950,10240,577000
2473251180,12/17/14,3,1,1180,13650,1,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,255000
7227801955,9/19/14,4,2,1440,7641,1,0,0,4,5,1440,0,1943,0,98056,47.508,-122.183,1440,7750,162000
7214710210,12/17/14,4,2.25,2380,36446,2,0,0,4,8,2380,0,1977,0,98077,47.7644,-122.072,2790,40005,570000
523049106,8/26/14,2,1,1610,19965,1,0,0,3,7,1610,0,1952,0,98168,47.5095,-122.313,2100,28400,255000
